well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260325|T003346|000014|well016,166,166,1.645,-31.47125244140625,1.0,0.0,4.528109793027284,1897.297658155464,1006.6605647880169
CX138|260325|T003346|000014|well017,106,106,1.0966666666666667,-31.47125244140625,1.0,0.0,4.634132068998678,1390.976435370625,1346.928961077021
CX138|260325|T003346|000014|well018,83,83,1.273333333333333,-31.47125244140625,1.0,0.0,4.406240774232565,1514.112174436898,1141.118006918421
CX138|260325|T003346|000014|well019,43,43,1.8,-31.47125244140625,1.0,0.0,4.511422332543328,2026.555821211114,1060.228832314162
CX138|260325|T003346|000014|well020,36,36,2.078333333333333,-31.47125244140625,1.0,0.0,4.1834904707356735,2513.5371171533734,854.6909477200775
CX138|260325|T003346|000014|well021,97,97,1.446666666666667,-31.47125244140625,1.0,0.0,4.275786641687377,2448.613589594593,1079.880020659045
CX138|260325|T003346|000014|well023,58,58,1.733333333333333,-37.7655029296875,1.0,0.0,4.541236828413765,2712.295808870421,1136.010588363824
CX138|260326|T003346|000016|well000,71,71,1.013198240234636,-31.47125244140625,1.0,0.0,4.119858075069291,2569.938936080563,960.5052282436782
CX138|260326|T003346|000016|well001,107,107,1.783095587255033,-31.47125244140625,1.0,0.0,4.264516529242764,2482.961345898955,852.0483011200607
CX138|260326|T003346|000016|well002,99,99,1.189841354486069,-31.47125244140625,1.0,0.0,4.161166286993597,2187.77833800589,707.9758661523491
CX138|260326|T003346|000016|well003,65,65,1.556459138781496,-31.47125244140625,1.0,0.0,3.957909788615899,2281.950515903137,727.7335924309346
CX138|260326|T003346|000016|well004,90,90,1.3731502466337822,-31.47125244140625,1.0,0.0,4.512563651148528,1051.573696304202,1274.5258669545765
CX138|260326|T003346|000016|well005,124,124,1.1231835755232633,-37.7655029296875,1.0,0.0,4.916782360414067,2255.9011875448687,1091.9364293529106
CX138|260326|T003346|000016|well006,62,62,1.6383333333333334,-31.47125244140625,1.0,0.0,3.965293408711323,1812.5661400198574,709.9793813379954
CX138|260326|T003346|000016|well007,150,150,1.4116666666666666,-31.47125244140625,1.0,0.0,4.21826267149288,1833.7321140284466,1046.1098758215044
CX138|260326|T003346|000016|well008,159,159,1.39,-31.47125244140625,1.0,0.0,4.790227827346538,1754.980107578365,960.2056706970699
CX138|260326|T003346|000016|well009,98,98,1.3733333333333335,-34.618377685546875,1.0,0.0,4.844863550189659,2602.716204211989,1222.8936074656458
CX138|260326|T003346|000016|well010,147,147,1.086666666666667,-31.47125244140625,1.0,0.0,4.891059156542251,1372.389207573972,1332.819393637781
CX138|260326|T003346|000016|well011,137,137,1.156666666666667,-37.7655029296875,1.0,0.0,4.731921855469317,1360.780132369697,1115.96091903518
CX138|260326|T003346|000016|well012,75,75,1.3,-31.47125244140625,1.0,0.0,3.967386166805635,1689.834720784487,830.8612923234119
CX138|260326|T003346|000016|well013,148,148,1.1833333333333336,-37.7655029296875,1.0,0.0,5.350062180811724,1925.0826755174355,953.6710194997831
CX138|260326|T003346|000016|well014,120,120,1.2349999999999999,-31.47125244140625,1.0,0.0,4.307691437737114,1690.338649494363,1076.543567215813
CX138|260326|T003346|000016|well015,142,142,1.435,-31.47125244140625,1.0,0.0,4.672197619807029,1407.62450495659,986.6803110851638
CX138|260326|T003346|000016|well016,155,155,1.273333333333333,-31.47125244140625,1.0,0.0,5.034392749111334,1583.148854100766,1003.498141149716
