well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260326|T003346|000016|well021,146,146,0.00068,-0.20132291961074827,0.00026,128945.21476161014,-8719.290054434192
CX138|260326|T003346|000016|well023,99,99,0.00068,-0.1983827777118803,0.00026,133104.4829576019,-8767.112852009848
CX138|260327|T003346|000019|well000,73,73,0.00062,-0.1880021348858498,0.00026,139285.1115045564,-7649.243092049443
CX138|260327|T003346|000019|well001,78,78,0.00063,-0.1921304686173584,0.00025,144720.82633665059,-7317.378946727382
CX138|260327|T003346|000019|well002,86,86,0.00065,-0.1873954566047962,0.00025,145542.41273233725,-8510.778033826431
CX138|260327|T003346|000019|well003,93,93,0.00063,-0.201476999636483,0.00026,153842.3775988822,-8780.530864029091
CX138|260327|T003346|000019|well004,100,100,0.00067,-0.19356477154316815,0.00025,141355.0858265591,-7895.262060101713
CX138|260327|T003346|000019|well005,126,126,0.00064,-0.1975136733074393,0.00025,148216.71482697784,-8735.910652025004
CX138|260327|T003346|000019|well006,79,79,0.00067,-0.2120643397072365,0.00026,129040.8924875115,-7423.42648278098
CX138|260327|T003346|000019|well007,126,126,0.00072,-0.2081110914294453,0.00028,127848.30212620035,-9334.793804850287
CX138|260327|T003346|000019|well008,139,139,0.00067,-0.2040774758193518,0.00027,151716.5784098028,-9413.161493424192
CX138|260327|T003346|000019|well009,103,103,0.00064,-0.2032743617450939,0.00026,137492.0530166999,-8701.999265384202
CX138|260327|T003346|000019|well010,181,181,0.00068,-0.2057034114910348,0.00027,151151.2083100147,-9577.138333409906
CX138|260327|T003346|000019|well011,162,162,0.00067,-0.19723536908330674,0.00025,165999.7866953385,-9095.13161004816
CX138|260327|T003346|000019|well012,83,83,0.00063,-0.2071289812101044,0.00026,131100.8992469035,-8357.622425650177
CX138|260327|T003346|000019|well013,165,165,0.00069,-0.1968430792892353,0.00026,164581.9997697856,-9817.355769770898
CX138|260327|T003346|000019|well014,109,109,0.00066,-0.2010280573907046,0.00026,143517.7663035937,-8151.606584353993
CX138|260327|T003346|000019|well015,185,185,0.00071,-0.2091310105572627,0.00028,146956.3748968573,-9964.833008521691
CX138|260327|T003346|000019|well016,185,185,0.00069,-0.1960549788172764,0.00027,161713.7821713001,-9599.30918073478
CX138|260327|T003346|000019|well017,135,135,0.00069,-0.2017274342932332,0.00026,139986.339203597,-8867.700440390605
CX138|260327|T003346|000019|well018,71,71,0.0006,-0.1937666576138952,0.00026,141197.9532149913,-8379.804267748621
CX138|260327|T003346|000019|well019,84,84,0.00064,-0.2047157797587369,0.00026,145963.89442303067,-8742.103705651249
CX138|260327|T003346|000019|well020,65,65,0.00067,-0.2102119017798555,0.00025,131769.9891848465,-8957.921984768485
CX138|260327|T003346|000019|well021,123,123,0.00068,-0.2041165115116299,0.00026,137368.5755209092,-9103.443333982726
CX138|260327|T003346|000019|well023,89,89,0.00067,-0.1982676962300679,0.00026,137371.5387774591,-9196.898715764173
CX138|260328|T003346|000027|well000,60,60,0.000615,-0.19846297410514901,0.00025,145736.42275223875,-9038.685418790166
CX138|260328|T003346|000027|well001,100,100,0.00067,-0.192673285794559,0.00025,136443.08275831037,-7904.936917772438
CX138|260328|T003346|000027|well002,122,122,0.00062,-0.1943261139486528,0.00025,138601.9959367532,-8032.963654584286
CX138|260328|T003346|000027|well003,89,89,0.00067,-0.2035844354761285,0.00026,150077.3599631299,-8418.344191035416
CX138|260328|T003346|000027|well004,147,147,0.00067,-0.2003321474143164,0.00026,137327.0019743388,-7893.150587862187
CX138|260328|T003346|000027|well005,126,126,0.00066,-0.1976522328513205,0.00026,152110.2051422104,-8221.417020033896
CX138|260328|T003346|000027|well006,71,71,0.00065,-0.2067609663199304,0.00025,127725.6170945731,-7996.233710228118
CX138|260328|T003346|000027|well007,136,136,0.00067,-0.2042125515847234,0.00027,139487.75743486336,-9148.249850560758
CX138|260328|T003346|000027|well008,168,168,0.00069,-0.2098262445891673,0.00027,147588.76640929526,-9939.179344559878
